6.37651487762555E+017	neutral	@PersonaSoda well yeah, that's third parties. Sony itself isn't putting out actual games for it. It's got 1-2 yrs of 3rd party support left.
6.37668142110655E+017	neutral	@fakethom Have android tab and don't use phone much, in fact very little. May go the Sony route then:-)
6.37708370129125E+017	positive	Finally I get my ps4 back I sent it to Sony cause my HDMI was mess up now I can play MG's Tuesday yeaaaaa buddy
6.37857585652077E+017	neutral	Sony's 1st teaser package for the launch of the original Playstation seems to feature a dominatrix? https://t.co/xbisCRkPL4 #MistressSophia
6.37859860017648E+017	neutral	#tv Ind vs SL 3rd Test Day 3: Cricket live score and Sony Six live streaming info: Watch the live teleca... http://t.co/mUlHw4cN00 #Sony
6.37923877423743E+017	neutral	@TruthInsider @bertymufc @gamerxone720 @PNF4LYFE @Yanks2013 @VirtuaMe Lol it's all about Sony Sony Sony, if Sony gave Bj's u be the 1st
6.38159273072063E+017	positive	When you remember Sony is trying to make bible study mandatory on Sunday nights @xo_taylorbang http://t.co/CfljDMvMv3
6.38175116145377E+017	positive	@InfinityInq Everyone is playing 3.0 and I'm just sitting here playing 2.0 because Sony is making me wait until tomorrow.
6.38270737502106E+017	neutral	@InnoBystander Might keep SONY monthly subs going beyond tomorrow....
6.38393198201696E+017	positive	@tauriqmoosa Nope. Tomorrow.  Wait... tomorrow's also when Sony breaks out the next bundle of PS+ freebies.  Oh, what a LOVELY day!
6.38394988892521E+017	neutral	Uncharted 4: A Thief's End launches for PS4 in North America on March 18, 2016, Sony announced today.The latest game in the Naughty D...
6.38399901349622E+017	negative	@kewldoode72 Will be interesting to see if  Sony addresses the heat issues in the Z5 - it may have found a work around
6.38453810093007E+017	positive	@pizzalordess is official. Coming back to the Sony family with Destiny in hand Sept 15th.
6.38481185275052E+017	neutral	@Adam_OliverYT Hi Adam, you may need to contact Playstation support or Sony for details regarding this aspect of your purchase. ^TO
6.38575315770479E+017	positive	Oh my gosh actual acknowledgement from Sony the Vita exists. https://t.co/3QEfWcBRu0
6.38626774503416E+017	positive	Mashable : Sony's electronics division may be in a slump, but it doesn't plan on fading quietly into the night. To spur innovation at...
6.3864030690519E+017	neutral	#tech Sony's new smartwatch packs all its tech in the wristband: Sony's electronics division may be in a slump... http://t.co/moVzepIzww
6.38775649193361E+017	negative	@bollybrit @itsnacool both of webb ones made less money than the 3rd Raimi one, plus the success of Marvel had Sony scared i think
6.38783969568367E+017	negative	And in comes Sony with the letdown. Only one color. Clap it up... low and slow https://t.co/6jaRCgfvTP
6.38813699927622E+017	positive	@Guillin @jayesh Personally, I'm looking forward to Sony's presser tomorrow about the new Xperia :p
6.38822443352613E+017	positive	DEAL ALERT: Here's a 3rd-party battery w/great reviews @Amazon, compatible with Sony CineAlta &amp; Blackmagic URSA cams: http://t.co/amWKaJuQcl
6.38823054353695E+017	neutral	Aqua blue PS Vita debuts in November - Sony is introducing an aqua blue PlayStation Vita and will begin selling it... http://t.co/g1UvIc1q4u
6.38901502791184E+017	neutral	Do I know anyone in LA with a Red, Sony C300 or Sony fs7 that I could rent or borrow tomorrow night (9/2) for a few hours?
6.39074935240065E+017	neutral	@vsamuel323 For any information on this we ask that you contact Sony directly. Apologies for the inconvenience this may cause. ^AI
6.39087527165497E+017	neutral	Rich Guys Can't Make Other Rich Guys Look Bad: It's the 1st Law Of Rich Guys or something.In the end even Sony... http://t.co/yNVaGavh1a
6.39093919024742E+017	negative	Exactly why I'll never buy Sony. Those 1st class ass kissers are dick pulling the media for high scores on future games. LOL. @tomwarren
6.3912109065293E+017	neutral	Sony may have cut scenes from #WillSmith's film #Concussion to avoid angering the NFL! http://t.co/nSUCckKwhK http://t.co/DMQTRDbSbX
6.39162337513988E+017	positive	@ShinyLinooneBMG @StarlightAurora But they make up for it in amazing 3rd party support. And there are a handful of good 1st party Sony games
6.39234985568961E+017	neutral	Do you see Sony pulling shit like this? No.  https://t.co/n2TMMkngG6
6.39284990036079E+017	neutral	Sony went all out with this new high-tech smartphone. Some may question if anyone needs this phone #J2150BB  https://t.co/rLMlR07ySu
6.39331098372125E+017	neutral	We gonna hold a meetup on September 6th with SONY and other Japanese Giants:  http://t.co/uO9I7z3llW #dldtelaviv2015
6.39607684833128E+017	neutral	Sony's pulling a #TASM2 by beginning pre-production on a Goosebumps sequel even though the 1st one hasn't come out yet. #FuckingStupid
6.39703605705114E+017	neutral	@martymegs @SonyUK @johnlewisretail it's Friday let's see if JL and Sony can resolve the issue. Gut feeling is that they will go silent.
6.3971304220119E+017	neutral	@sine_injuria It may be planned obsolescence, but to me, it just means I don't buy stuff from companies like Sony.
6.39768346708185E+017	neutral	Xperia Z5 pre-orders available at the Carphone Warehouse:  Sony may have only announced its ne... http://t.co/OHglq1Lhkx #tech #technews
6.39820972766446E+017	neutral	#IFA2015: International Fair of Electronic Consumers of Berlin, GER 4-9/Sep. with Samsung, Sony, Sharp, Epson,Toshiba http://t.co/TAHrmg87w5
6.39867771812188E+017	negative	@The_CrapGamer Sony don't care about their exclusives they never made a theme console for their exclusives https://t.co/ft9VpAxSjs
6.39899871550538E+017	positive	@GeorgeGegham Marvel is in charge now, no way Sony can get too involved to mess up the 3rd time, plus they have a good director/writers.
6.40137904149393E+017	neutral	What evidence is there that says North Korea hacked Sony or are we just a propaganda machine for the US Govt? https://t.co/rRpLA3hBW0
6.40156377244127E+017	neutral	@StevieBenton Dunno about tinder style. Sony had a thing called +U that sat on top of http://t.co/2eHWnmqf7L, I think. Looks dead now though
6.40170970603475E+017	positive	Sony announced a new 500 GB PlayStation 4 bundle with Uncharted 4; will be in stored on October 9 for $400 in the US, $450 in Canada.
6.40209445763568E+017	positive	Huge play by #Georgia to get out of the shadow of their own goal line on 2nd down. Lambert to Sony for a 48 yard gain. Very accurate pass
6.40213874793411E+017	positive	@JCPSPORTS I have always loved Sony. Been watching the kid since his 8th grade.
6.40254617750671E+017	neutral	@blakejharrisNYC could hit the 3rd console war with @PS1Documentary as you wrote about some of the characters that went over to Sony's side.
6.40271739486884E+017	positive	[the Sun daily] Lenovo, Sony and Marshall London on-trend smartphones: SOME smartphone trends come and go but ... http://t.co/PYOmwTuCGj
6.40290626756477E+017	positive	#DidYouKnow? "One" was once voted the 5th most popular song of all time, in a poll conducted by Sony
6.4030509282707E+017	positive	@chaosyoshimage That's why I think it may be some weird last minute deal with sony, Mirrors Edge had a solid 12 or so TV's
6.40337021215605E+017	neutral	Im going to sony store tomorrow.. may go in debt. i need to get a few things before its really tooooo late
6.40343783956214E+017	neutral	I am having some major problems with Sony so probably no upload tonight I promise 2 tomorrow though. &lt;3 =)
6.40356367031624E+017	positive	Sony is not anymore first to market with things awesome, but are so good at being 2nd to market but first in value. #aqua
6.4054355457452E+017	positive	Sony has their 1st #1 film of the summer, as WAR ROOM fought off COMPTON $9.3M to $8.8M.
6.40547904004817E+017	positive	Immensely enjoyable TV Song show "Indian Idol Jr" comes to a close today.Well done Sony, may the best kid win.All the finalists were tops.
6.4059431829887E+017	neutral	Should add in October 27 - Read that folder on PC from the Sony leak with all the scripts &amp; production emails with a bottle of wine &amp; candle
6.40645857449128E+017	positive	OK... Sony has announced its playable games line up for the Tokyo Games Show 2015, September 15.   Interestingly... http://t.co/wUNE8AX1Dc
6.40718570452861E+017	neutral	Drew at Hitfix says the new Bond song will be released Tuesday. SONY will not tell the performer, but rumors is Radiohead.
6.40719522387771E+017	neutral	@SakuraLBP sumo made the game. Sony's in-lead. Sony decided the game release date, they chose black friday to get more money.
6.40749596336095E+017	positive	SONY: War Room, the faith-based movie, led the domestic box office over the U.S. Labor Day holiday weekend in its 2nd week in the cinemas
6.40774100919554E+017	negative	I got no love for Sony. They can disappear tomorrow,someone else would just replace them and try harder for consumers. @Gaming_forever1
6.40864171203015E+017	neutral	Football world cup qualifier 2018  Iran vs India  Watch it live on Sony six September 8 , 7 pm #BleedBlue #letsfootball  Support Indian team
6.40912226497393E+017	positive	Sony Pictures Last Monday, Sony Pictures released the first theatrical trailer for Concussion, the studio's... http://t.co/fLV2qOswco
6.41146360356545E+017	negative	@strunk_daddy For any info you would need to contact Sony. Apologies for any inconvenience this may have caused ^AI
6.41154359292785E+017	negative	Still waiting for my phone to come back from Sony..bit lost without it. Hopefully back up by Thursday. Last upload was from my PC.
6.4115854522898E+017	positive	Tomorrow Morning it will be USA vs Brazil live on Sony Six HD at 6 AM . #BRAvUSA #USAvBRA
6.41163114801598E+017	positive	#Sony Sony Xperia Z5 Premium news: Sony may have found a solution for the overheating Snapdragon 810: ... http://t.co/W6vF0cGZHL #Xperia
